var1,var2,pearson_corr
birth_year,บริโภค_อาหารจึน,-0.17844930305954676
age,บริโภค_อาหารจึน,0.06695957972418784
สนใจ_อาหารญี่ปุ่น,บริโภค_อาหารไทย,-0.09611777838656899
สนใจ_อาหารจึน,บริโภค_อาหารไทย,-0.14165784038086773
สนใจ_อาหารไทย,บริโภค_อาหารไทย,0.1399947479966899
สนใจ_อาหารอีสาน,บริโภค_อาหารไทย,0.002784359383268026
สนใจ_อาหารสุขภาพ,บริโภค_อาหารไทย,-0.019205127078250166
สนใจ_บุฟเฟต์,บริโภค_อาหารไทย,-0.026121714356188725
สนใจ_ชาบูชาบู,บริโภค_อาหารไทย,-0.11788125925877391
สนใจ_ปิ้งย่าง,บริโภค_อาหารไทย,-0.09339287121880185
สนใจ_เหล้าเบียร์,บริโภค_อาหารไทย,0.1321862314355853
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_อาหารไทย,-0.16837513674296473
สนใจ_แต่งหน้า,บริโภค_อาหารไทย,0.004309680595421375
สนใจ_skincare_บำรุงผิว,บริโภค_อาหารไทย,0.07150342294819716
สนใจ_การออกกำลังกาย,บริโภค_อาหารไทย,0.27065038585784024
สนใจ_การเล่นเกมส์,บริโภค_อาหารไทย,0.04729140335674013
สนใจ_การท่องเที่ยว,บริโภค_อาหารไทย,0.24570359245144832
สนใจ_การอ่านหนังสือ,บริโภค_อาหารไทย,-0.02822612959683741
สนใจ_การอ่านบทความ_Online,บริโภค_อาหารไทย,0.010888695313803983
สนใจ_การเรียน_e-learning,บริโภค_อาหารไทย,0.005813992684606356
สนใจ_ดู_Series,บริโภค_อาหารไทย,0.08591250316150646
สนใจ_ดูหนัง,บริโภค_อาหารไทย,-0.04927286919239135
สนใจ_ดู_Youtube,บริโภค_อาหารไทย,-0.016747096619759594
สนใจ_ดู_Netflix,บริโภค_อาหารไทย,-0.09505979440706303
สนใจ_Content_ด้านบันเทิง,บริโภค_อาหารไทย,0.14426132177034723
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_อาหารไทย,0.022548811834844622
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_อาหารไทย,-0.011107591374463011
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_อาหารไทย,0.06664221063424994
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_อาหารไทย,-0.11854590652475767
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_อาหารไทย,0.029175569289068098
สนใจ_Content_เกี่ยวกับละคร,บริโภค_อาหารไทย,0.002667700974008748
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_อาหารไทย,0.07552872874468082
บริโภค_อาหารญี่ปุ่น,บริโภค_อาหารไทย,0.16070147520167408
บริโภค_อาหารจึน,บริโภค_อาหารไทย,-0.17933075262033207
บริโภค_อาหารไทย,บริโภค_อาหารไทย,1.0
บริโภค_อาหารอีสาน,บริโภค_อาหารไทย,-0.0701348540913314
บริโภค_อาหารสุขภาพ,บริโภค_อาหารไทย,0.05636588971955879
บริโภค_บุฟเฟต์,บริโภค_อาหารไทย,-0.27561436402210043
บริโภค_ชาบูชาบู,บริโภค_อาหารไทย,-0.27989117062835683
บริโภค_ปิ้งย่าง,บริโภค_อาหารไทย,0.017790058821689433
บริโภค_เหล้าเบียร์,บริโภค_อาหารไทย,0.11782832397979938
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_อาหารไทย,-0.06449199803928901
บริโภค_แต่งหน้า,บริโภค_อาหารไทย,0.10496696772615888
บริโภค_skincare_บำรุงผิว,บริโภค_อาหารไทย,-0.01946449008685585
บริโภค_การออกกำลังกาย,บริโภค_อาหารไทย,0.10349328687655623
บริโภค_การเล่นเกมส์,บริโภค_อาหารไทย,-0.02951778558119874
บริโภค_การท่องเที่ยว,บริโภค_อาหารไทย,0.024487074236304453
บริโภค_การอ่านหนังสือ,บริโภค_อาหารไทย,-0.1321811537658898
บริโภค_การอ่านบทความ_Online,บริโภค_อาหารไทย,-0.08530602530836787
บริโภค_การเรียน_e-learning,บริโภค_อาหารไทย,0.0686422003068898
บริโภค_ดู_Series,บริโภค_อาหารไทย,-0.015495380932773754
บริโภค_ดูหนัง,บริโภค_อาหารไทย,-0.037789427893770634
บริโภค_ดู_Youtube,บริโภค_อาหารไทย,0.12659049110823595
บริโภค_ดู_Netflix,บริโภค_อาหารไทย,0.010076826992344044
บริโภค_Content_ด้านบันเทิง,บริโภค_อาหารไทย,0.03360557481343896
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_อาหารไทย,-0.043778156658319356
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_อาหารไทย,0.12823658129342133
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_อาหารไทย,0.13606739992442934
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_อาหารไทย,0.10227260458037281
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_อาหารไทย,0.02466978397181887
บริโภค_Content_เกี่ยวกับละคร,บริโภค_อาหารไทย,0.027706926256041264
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_อาหารไทย,0.06452438944212245
birth_year,บริโภค_อาหารไทย,-0.2370230703609117
age,บริโภค_อาหารไทย,0.13059702932577594
สนใจ_อาหารญี่ปุ่น,บริโภค_อาหารอีสาน,0.16328382876721323
สนใจ_อาหารจึน,บริโภค_อาหารอีสาน,0.00785614716694719
สนใจ_อาหารไทย,บริโภค_อาหารอีสาน,0.3769260367150525
สนใจ_อาหารอีสาน,บริโภค_อาหารอีสาน,0.649083604431227
สนใจ_อาหารสุขภาพ,บริโภค_อาหารอีสาน,0.23655513595096653
สนใจ_บุฟเฟต์,บริโภค_อาหารอีสาน,-0.01606711179132743
สนใจ_ชาบูชาบู,บริโภค_อาหารอีสาน,0.00857397188871508
สนใจ_ปิ้งย่าง,บริโภค_อาหารอีสาน,-0.14588364537198883
สนใจ_เหล้าเบียร์,บริโภค_อาหารอีสาน,0.05486443920804916
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_อาหารอีสาน,0.26739377754248955
สนใจ_แต่งหน้า,บริโภค_อาหารอีสาน,0.1671787605339074
สนใจ_skincare_บำรุงผิว,บริโภค_อาหารอีสาน,0.16778201407541235
สนใจ_การออกกำลังกาย,บริโภค_อาหารอีสาน,-0.12503106211675513
สนใจ_การเล่นเกมส์,บริโภค_อาหารอีสาน,-0.2642725924985085
สนใจ_การท่องเที่ยว,บริโภค_อาหารอีสาน,-0.011805299295035833
สนใจ_การอ่านหนังสือ,บริโภค_อาหารอีสาน,-0.07157470809590609
สนใจ_การอ่านบทความ_Online,บริโภค_อาหารอีสาน,-0.018418093729542923
สนใจ_การเรียน_e-learning,บริโภค_อาหารอีสาน,0.174325851828126
สนใจ_ดู_Series,บริโภค_อาหารอีสาน,0.031688494998986225
สนใจ_ดูหนัง,บริโภค_อาหารอีสาน,0.07018480007442937
สนใจ_ดู_Youtube,บริโภค_อาหารอีสาน,0.18878603124270577
สนใจ_ดู_Netflix,บริโภค_อาหารอีสาน,0.17509640468858115
สนใจ_Content_ด้านบันเทิง,บริโภค_อาหารอีสาน,0.08798881385877114
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_อาหารอีสาน,-0.1623182488819523
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_อาหารอีสาน,0.041824509138191746
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_อาหารอีสาน,0.16572624960072052
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_อาหารอีสาน,0.13000601736871495
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_อาหารอีสาน,-0.09328763740903437
สนใจ_Content_เกี่ยวกับละคร,บริโภค_อาหารอีสาน,-0.02221480995164513
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_อาหารอีสาน,0.12445246142351701
บริโภค_อาหารญี่ปุ่น,บริโภค_อาหารอีสาน,0.1647936406186295
บริโภค_อาหารจึน,บริโภค_อาหารอีสาน,-0.00550712058253233
บริโภค_อาหารไทย,บริโภค_อาหารอีสาน,-0.0701348540913314
บริโภค_อาหารอีสาน,บริโภค_อาหารอีสาน,1.0
บริโภค_อาหารสุขภาพ,บริโภค_อาหารอีสาน,0.21909765395541536
บริโภค_บุฟเฟต์,บริโภค_อาหารอีสาน,0.08307000617645009
บริโภค_ชาบูชาบู,บริโภค_อาหารอีสาน,-0.05671814626513291
บริโภค_ปิ้งย่าง,บริโภค_อาหารอีสาน,-0.026905488637062134
บริโภค_เหล้าเบียร์,บริโภค_อาหารอีสาน,0.031111048697032784
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_อาหารอีสาน,0.24099928190759995
บริโภค_แต่งหน้า,บริโภค_อาหารอีสาน,0.07761828631001397
บริโภค_skincare_บำรุงผิว,บริโภค_อาหารอีสาน,0.17723126864176483
บริโภค_การออกกำลังกาย,บริโภค_อาหารอีสาน,0.14503859634203992
บริโภค_การเล่นเกมส์,บริโภค_อาหารอีสาน,-0.1398011159642583
บริโภค_การท่องเที่ยว,บริโภค_อาหารอีสาน,0.21064816923792187
บริโภค_การอ่านหนังสือ,บริโภค_อาหารอีสาน,-0.06497405915059283
บริโภค_การอ่านบทความ_Online,บริโภค_อาหารอีสาน,0.026070890217257826
บริโภค_การเรียน_e-learning,บริโภค_อาหารอีสาน,-0.01058626609611283
บริโภค_ดู_Series,บริโภค_อาหารอีสาน,-0.05116239940338892
บริโภค_ดูหนัง,บริโภค_อาหารอีสาน,0.20030898117590756
บริโภค_ดู_Youtube,บริโภค_อาหารอีสาน,-0.0391334187003454
บริโภค_ดู_Netflix,บริโภค_อาหารอีสาน,0.08067885482559513
บริโภค_Content_ด้านบันเทิง,บริโภค_อาหารอีสาน,-0.08489513580504468
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_อาหารอีสาน,-0.14703410026317923
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_อาหารอีสาน,0.04338211889948182
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_อาหารอีสาน,0.23801532411067988
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_อาหารอีสาน,0.18466465498326376
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_อาหารอีสาน,0.11324288215460941
บริโภค_Content_เกี่ยวกับละคร,บริโภค_อาหารอีสาน,0.08256673044050496
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_อาหารอีสาน,0.11945380349348503
birth_year,บริโภค_อาหารอีสาน,0.10767034254394045
age,บริโภค_อาหารอีสาน,-0.1898982361167609
สนใจ_อาหารญี่ปุ่น,บริโภค_อาหารสุขภาพ,-0.17813445215355672
สนใจ_อาหารจึน,บริโภค_อาหารสุขภาพ,0.07733800210074729
สนใจ_อาหารไทย,บริโภค_อาหารสุขภาพ,0.12835982235789575
สนใจ_อาหารอีสาน,บริโภค_อาหารสุขภาพ,0.13747932945295238
สนใจ_อาหารสุขภาพ,บริโภค_อาหารสุขภาพ,0.6749429047659063
สนใจ_บุฟเฟต์,บริโภค_อาหารสุขภาพ,-0.21271393944106662
สนใจ_ชาบูชาบู,บริโภค_อาหารสุขภาพ,-0.110990132371009
สนใจ_ปิ้งย่าง,บริโภค_อาหารสุขภาพ,-0.1251572905254518
สนใจ_เหล้าเบียร์,บริโภค_อาหารสุขภาพ,0.020672648047350688
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_อาหารสุขภาพ,0.2087987344429395
สนใจ_แต่งหน้า,บริโภค_อาหารสุขภาพ,0.13578581177802906
สนใจ_skincare_บำรุงผิว,บริโภค_อาหารสุขภาพ,0.1892500249791754
สนใจ_การออกกำลังกาย,บริโภค_อาหารสุขภาพ,0.24307629169027986
สนใจ_การเล่นเกมส์,บริโภค_อาหารสุขภาพ,-0.19729656675325616
สนใจ_การท่องเที่ยว,บริโภค_อาหารสุขภาพ,-0.027176487649895657
สนใจ_การอ่านหนังสือ,บริโภค_อาหารสุขภาพ,0.10301668420236726
สนใจ_การอ่านบทความ_Online,บริโภค_อาหารสุขภาพ,0.13331809784984266
สนใจ_การเรียน_e-learning,บริโภค_อาหารสุขภาพ,0.1566067312226467
สนใจ_ดู_Series,บริโภค_อาหารสุขภาพ,-0.16816141156402797
สนใจ_ดูหนัง,บริโภค_อาหารสุขภาพ,-0.24258328503307572
สนใจ_ดู_Youtube,บริโภค_อาหารสุขภาพ,-0.12705944803565006
สนใจ_ดู_Netflix,บริโภค_อาหารสุขภาพ,-0.062416554739654115
สนใจ_Content_ด้านบันเทิง,บริโภค_อาหารสุขภาพ,-0.1444081167056899
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_อาหารสุขภาพ,-0.28793917455534906
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_อาหารสุขภาพ,-0.016083265290416933
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_อาหารสุขภาพ,0.0803016318830557
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_อาหารสุขภาพ,0.18457299657943316
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_อาหารสุขภาพ,-0.0271946147713882
สนใจ_Content_เกี่ยวกับละคร,บริโภค_อาหารสุขภาพ,-0.02311505256657863
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_อาหารสุขภาพ,0.017665453633645713
บริโภค_อาหารญี่ปุ่น,บริโภค_อาหารสุขภาพ,0.05041932191499595
บริโภค_อาหารจึน,บริโภค_อาหารสุขภาพ,0.09502803746026588
บริโภค_อาหารไทย,บริโภค_อาหารสุขภาพ,0.05636588971955879
บริโภค_อาหารอีสาน,บริโภค_อาหารสุขภาพ,0.21909765395541536
บริโภค_อาหารสุขภาพ,บริโภค_อาหารสุขภาพ,1.0
บริโภค_บุฟเฟต์,บริโภค_อาหารสุขภาพ,-0.14056080446968736
บริโภค_ชาบูชาบู,บริโภค_อาหารสุขภาพ,-0.15387156792120635
บริโภค_ปิ้งย่าง,บริโภค_อาหารสุขภาพ,-0.005125092604853623
บริโภค_เหล้าเบียร์,บริโภค_อาหารสุขภาพ,0.1590440921064472
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_อาหารสุขภาพ,0.1225735896042565
บริโภค_แต่งหน้า,บริโภค_อาหารสุขภาพ,0.16863721632243014
บริโภค_skincare_บำรุงผิว,บริโภค_อาหารสุขภาพ,0.15260411194443255
บริโภค_การออกกำลังกาย,บริโภค_อาหารสุขภาพ,0.44681249970592846
บริโภค_การเล่นเกมส์,บริโภค_อาหารสุขภาพ,0.04336888759963085
บริโภค_การท่องเที่ยว,บริโภค_อาหารสุขภาพ,0.34349980049920237
บริโภค_การอ่านหนังสือ,บริโภค_อาหารสุขภาพ,0.0046705173373648955
บริโภค_การอ่านบทความ_Online,บริโภค_อาหารสุขภาพ,0.01810765767736375
บริโภค_การเรียน_e-learning,บริโภค_อาหารสุขภาพ,-0.14435717992326982
บริโภค_ดู_Series,บริโภค_อาหารสุขภาพ,0.11170775442121199
บริโภค_ดูหนัง,บริโภค_อาหารสุขภาพ,0.058369245002205805
บริโภค_ดู_Youtube,บริโภค_อาหารสุขภาพ,-0.22661163614877672
บริโภค_ดู_Netflix,บริโภค_อาหารสุขภาพ,0.19082434974220855
บริโภค_Content_ด้านบันเทิง,บริโภค_อาหารสุขภาพ,-0.21756100022752387
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_อาหารสุขภาพ,-0.17426670524131158
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_อาหารสุขภาพ,0.07536443226713703
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_อาหารสุขภาพ,0.2732598219542592
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_อาหารสุขภาพ,0.33432145096394494
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_อาหารสุขภาพ,0.041141271262137465
บริโภค_Content_เกี่ยวกับละคร,บริโภค_อาหารสุขภาพ,-0.0959837618010775
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_อาหารสุขภาพ,0.04032486189280406
birth_year,บริโภค_อาหารสุขภาพ,-0.10885610195379668
age,บริโภค_อาหารสุขภาพ,0.21226577327270083
สนใจ_อาหารญี่ปุ่น,บริโภค_บุฟเฟต์,0.25693867901586986
สนใจ_อาหารจึน,บริโภค_บุฟเฟต์,0.02506695937750723
สนใจ_อาหารไทย,บริโภค_บุฟเฟต์,0.04002524500565048
สนใจ_อาหารอีสาน,บริโภค_บุฟเฟต์,-0.12694542874587195
สนใจ_อาหารสุขภาพ,บริโภค_บุฟเฟต์,-0.13122220158473036
สนใจ_บุฟเฟต์,บริโภค_บุฟเฟต์,0.346243019016131
สนใจ_ชาบูชาบู,บริโภค_บุฟเฟต์,0.28018042211303457
สนใจ_ปิ้งย่าง,บริโภค_บุฟเฟต์,0.26654992635820646
สนใจ_เหล้าเบียร์,บริโภค_บุฟเฟต์,0.07378647617523183
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_บุฟเฟต์,-0.10182089728374712
สนใจ_แต่งหน้า,บริโภค_บุฟเฟต์,-0.08946076681380158
สนใจ_skincare_บำรุงผิว,บริโภค_บุฟเฟต์,-0.12916350291605824
สนใจ_การออกกำลังกาย,บริโภค_บุฟเฟต์,-0.2192959961533367
สนใจ_การเล่นเกมส์,บริโภค_บุฟเฟต์,-0.07562568207214272
สนใจ_การท่องเที่ยว,บริโภค_บุฟเฟต์,0.02517513054125754
สนใจ_การอ่านหนังสือ,บริโภค_บุฟเฟต์,-0.16161222205509715
สนใจ_การอ่านบทความ_Online,บริโภค_บุฟเฟต์,-0.1265760109251266
สนใจ_การเรียน_e-learning,บริโภค_บุฟเฟต์,-0.05843812047572559
สนใจ_ดู_Series,บริโภค_บุฟเฟต์,-0.0281523540250699
สนใจ_ดูหนัง,บริโภค_บุฟเฟต์,-0.12273731837344651
สนใจ_ดู_Youtube,บริโภค_บุฟเฟต์,0.1331629738622927
สนใจ_ดู_Netflix,บริโภค_บุฟเฟต์,0.000248991849904567
สนใจ_Content_ด้านบันเทิง,บริโภค_บุฟเฟต์,-0.06491602257647815
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_บุฟเฟต์,-0.02869808791957925
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_บุฟเฟต์,0.2572386623897277
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_บุฟเฟต์,0.11046042666298217
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_บุฟเฟต์,0.011469409091673256
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_บุฟเฟต์,-0.01211258580787727
สนใจ_Content_เกี่ยวกับละคร,บริโภค_บุฟเฟต์,-0.07088178553728826
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_บุฟเฟต์,0.07810205966584852
บริโภค_อาหารญี่ปุ่น,บริโภค_บุฟเฟต์,0.2981421990028411
บริโภค_อาหารจึน,บริโภค_บุฟเฟต์,0.10878828653279392
บริโภค_อาหารไทย,บริโภค_บุฟเฟต์,-0.27561436402210043
บริโภค_อาหารอีสาน,บริโภค_บุฟเฟต์,0.08307000617645009
บริโภค_อาหารสุขภาพ,บริโภค_บุฟเฟต์,-0.14056080446968736
บริโภค_บุฟเฟต์,บริโภค_บุฟเฟต์,1.0
บริโภค_ชาบูชาบู,บริโภค_บุฟเฟต์,0.5692082097773442
บริโภค_ปิ้งย่าง,บริโภค_บุฟเฟต์,0.38492818530450956
บริโภค_เหล้าเบียร์,บริโภค_บุฟเฟต์,-0.13482232575910025
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_บุฟเฟต์,0.013799228629370698
บริโภค_แต่งหน้า,บริโภค_บุฟเฟต์,-0.1456044874114423
บริโภค_skincare_บำรุงผิว,บริโภค_บุฟเฟต์,-0.009176632711694744
บริโภค_การออกกำลังกาย,บริโภค_บุฟเฟต์,-0.14688721207380886
บริโภค_การเล่นเกมส์,บริโภค_บุฟเฟต์,-0.06535819192528002
บริโภค_การท่องเที่ยว,บริโภค_บุฟเฟต์,0.01597530177318867
บริโภค_การอ่านหนังสือ,บริโภค_บุฟเฟต์,-0.18875334963139312
บริโภค_การอ่านบทความ_Online,บริโภค_บุฟเฟต์,-0.1684794102326575
บริโภค_การเรียน_e-learning,บริโภค_บุฟเฟต์,-0.08130205840355832
บริโภค_ดู_Series,บริโภค_บุฟเฟต์,0.022644485020551504
บริโภค_ดูหนัง,บริโภค_บุฟเฟต์,0.1151125899407512
บริโภค_ดู_Youtube,บริโภค_บุฟเฟต์,0.04258812075482103
บริโภค_ดู_Netflix,บริโภค_บุฟเฟต์,0.0836702999050881
บริโภค_Content_ด้านบันเทิง,บริโภค_บุฟเฟต์,0.1056701006353721
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_บุฟเฟต์,-0.05510667349463798
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_บุฟเฟต์,0.0851823156140377
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_บุฟเฟต์,0.18221471149567192
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_บุฟเฟต์,-0.08543094743945749
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_บุฟเฟต์,-0.04361660255477354
บริโภค_Content_เกี่ยวกับละคร,บริโภค_บุฟเฟต์,-0.1713587988046681
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_บุฟเฟต์,-0.016434399013000037
birth_year,บริโภค_บุฟเฟต์,0.12359282037830004
age,บริโภค_บุฟเฟต์,-0.26137819149399727
สนใจ_อาหารญี่ปุ่น,บริโภค_ชาบูชาบู,0.24167233409742758
สนใจ_อาหารจึน,บริโภค_ชาบูชาบู,0.20475012910860896
สนใจ_อาหารไทย,บริโภค_ชาบูชาบู,-0.038830536266497594
สนใจ_อาหารอีสาน,บริโภค_ชาบูชาบู,-0.21144128261336223
สนใจ_อาหารสุขภาพ,บริโภค_ชาบูชาบู,-0.17014895372962077
สนใจ_บุฟเฟต์,บริโภค_ชาบูชาบู,0.24304632009765842
สนใจ_ชาบูชาบู,บริโภค_ชาบูชาบู,0.35734052674513833
สนใจ_ปิ้งย่าง,บริโภค_ชาบูชาบู,0.27459522915105017
สนใจ_เหล้าเบียร์,บริโภค_ชาบูชาบู,0.03533857009564892
สนใจ_เสื้อผ้าแฟชั่น,บริโภค_ชาบูชาบู,0.021946099939758223
สนใจ_แต่งหน้า,บริโภค_ชาบูชาบู,-0.024809562112866418
สนใจ_skincare_บำรุงผิว,บริโภค_ชาบูชาบู,-0.06516614136710745
สนใจ_การออกกำลังกาย,บริโภค_ชาบูชาบู,-0.17763159940620174
สนใจ_การเล่นเกมส์,บริโภค_ชาบูชาบู,0.006368249899150226
สนใจ_การท่องเที่ยว,บริโภค_ชาบูชาบู,0.07669764462082149
สนใจ_การอ่านหนังสือ,บริโภค_ชาบูชาบู,-0.0785304023948089
สนใจ_การอ่านบทความ_Online,บริโภค_ชาบูชาบู,-0.1385624487263174
สนใจ_การเรียน_e-learning,บริโภค_ชาบูชาบู,-0.09901763439085462
สนใจ_ดู_Series,บริโภค_ชาบูชาบู,0.11726629232996673
สนใจ_ดูหนัง,บริโภค_ชาบูชาบู,0.014143183305743318
สนใจ_ดู_Youtube,บริโภค_ชาบูชาบู,0.14577318089880714
สนใจ_ดู_Netflix,บริโภค_ชาบูชาบู,0.15482019589837312
สนใจ_Content_ด้านบันเทิง,บริโภค_ชาบูชาบู,0.10493638779776446
สนใจ_Content_เกี่่ยวกับเกมส์,บริโภค_ชาบูชาบู,0.10617507552999755
สนใจ_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_ชาบูชาบู,0.19863341559611533
สนใจ_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_ชาบูชาบู,0.09211921651791387
สนใจ_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_ชาบูชาบู,0.04797338365481148
สนใจ_Content_เกี่ยวกับการโทรทัศน์,บริโภค_ชาบูชาบู,0.00021386480608414125
สนใจ_Content_เกี่ยวกับละคร,บริโภค_ชาบูชาบู,0.028165172199080005
สนใจ_Content_เกี่ยวกับการเมือง,บริโภค_ชาบูชาบู,-0.02862013779754641
บริโภค_อาหารญี่ปุ่น,บริโภค_ชาบูชาบู,0.23051698558148953
บริโภค_อาหารจึน,บริโภค_ชาบูชาบู,0.2844801651050216
บริโภค_อาหารไทย,บริโภค_ชาบูชาบู,-0.27989117062835683
บริโภค_อาหารอีสาน,บริโภค_ชาบูชาบู,-0.05671814626513291
บริโภค_อาหารสุขภาพ,บริโภค_ชาบูชาบู,-0.15387156792120635
บริโภค_บุฟเฟต์,บริโภค_ชาบูชาบู,0.5692082097773442
บริโภค_ชาบูชาบู,บริโภค_ชาบูชาบู,1.0
บริโภค_ปิ้งย่าง,บริโภค_ชาบูชาบู,0.4213799403989801
บริโภค_เหล้าเบียร์,บริโภค_ชาบูชาบู,-0.07706009284677683
บริโภค_เสื้อผ้าแฟชั่น,บริโภค_ชาบูชาบู,-0.027506414506792354
บริโภค_แต่งหน้า,บริโภค_ชาบูชาบู,-0.16954631423822386
บริโภค_skincare_บำรุงผิว,บริโภค_ชาบูชาบู,0.018292056021683406
บริโภค_การออกกำลังกาย,บริโภค_ชาบูชาบู,0.012554209806527706
บริโภค_การเล่นเกมส์,บริโภค_ชาบูชาบู,0.02683029465250062
บริโภค_การท่องเที่ยว,บริโภค_ชาบูชาบู,0.07472198295772146
บริโภค_การอ่านหนังสือ,บริโภค_ชาบูชาบู,-0.016127050061683353
บริโภค_การอ่านบทความ_Online,บริโภค_ชาบูชาบู,-0.08239806460105391
บริโภค_การเรียน_e-learning,บริโภค_ชาบูชาบู,-0.03119628426671138
บริโภค_ดู_Series,บริโภค_ชาบูชาบู,0.09577514946847202
บริโภค_ดูหนัง,บริโภค_ชาบูชาบู,0.1644272534523057
บริโภค_ดู_Youtube,บริโภค_ชาบูชาบู,-0.015871016626723855
บริโภค_ดู_Netflix,บริโภค_ชาบูชาบู,0.12365145733619771
บริโภค_Content_ด้านบันเทิง,บริโภค_ชาบูชาบู,0.25232002001050996
บริโภค_Content_เกี่่ยวกับเกมส์,บริโภค_ชาบูชาบู,0.08006212554735764
บริโภค_Content_เกี่ยวกับการ_review_ร้านอาหาร,บริโภค_ชาบูชาบู,0.11656108998648387
บริโภค_Content_เกี่ยวกับการท่องเที่ยว,บริโภค_ชาบูชาบู,0.14008148237603743
บริโภค_Content_เกี่ยวกับการแต่งบ้าน,บริโภค_ชาบูชาบู,0.03584040187351127
บริโภค_Content_เกี่ยวกับการโทรทัศน์,บริโภค_ชาบูชาบู,-0.011211843299638164
บริโภค_Content_เกี่ยวกับละคร,บริโภค_ชาบูชาบู,0.010740366528727834
บริโภค_Content_เกี่ยวกับการเมือง,บริโภค_ชาบูชาบู,0.1066848290199846
birth_year,บริโภค_ชาบูชาบู,0.0754525280877442
age,บริโภค_ชาบูชาบู,-0.11221105280586333
สนใจ_อาหารญี่ปุ่น,บริโภค_ปิ้งย่าง,-0.11867554495741686
สนใจ_อาหารจึน,บริโภค_ปิ้งย่าง,0.14028969006053335
สนใจ_อาหารไทย,บริโภค_ปิ้งย่าง,0.039630750996778395
สนใจ_อาหารอีสาน,บริโภค_ปิ้งย่าง,-0.1737660411184224
สนใจ_อาหารสุขภาพ,บริโภค_ปิ้งย่าง,-0.1308876307875453
สนใจ_บุฟเฟต์,บริโภค_ปิ้งย่าง,0.02803946609502121
